book_id,title,author,isbn,publication_year,genre,total_copies,available_copies
e06f7a8f-ab35-40f0-b8c9-3e224b9aeda1,Call To Home: African Americans Reclaim The Rural South,"Stack, Carol B.",,1996,Social Science,5,5
ea2c796f-3095-4e25-a788-bbe7cce68fa9,The Ordinary Seaman,"Goldman, Francisco and Golman, Francisco",,1998,Fiction,5,5
a36ccdbc-d6e6-4f5f-8f59-61cc5487d73a,"Taking on the World: Joseph and Stewart Alsop, Guardians of the American Century","Merry, Robert W.",,1996,Biography & Autobiography,5,5
b28a2681-8804-414f-8221-92207fc3bd59,"Born to Rebel: Birth Order, Family Dynamics, and Creative Lives","Sulloway, Frank J.",,1996,Psychology,5,5
944f09b0-59ef-4cab-9acf-67ed9a2be9b1,The Monitor Chronicles : One Sailor's Account : Today's Campaign to Recover the Civil War Wreck,"Mariners' Museum (Newport News, Va.) (COR), Geer, George S. (EDT), and Marvel, William (EDT)",,2000,History,5,5
b2fd6cb5-593e-404d-88e6-981955f3bb85,Fire in My Soul,"Lester, Joan Steinau and Norton, Eleanor Holmes",,2003,Biography & Autobiography,5,5
452ebc67-7522-4f1b-940d-914b7d30cfc9,Maryland Wits and Baltimore Bards: A Literary History with Notes on Washington Writers (Maryland Paperback Bookshelf),"Shivers, Frank R.",,1998,History,5,5
1ba2fec3-8879-40c4-b328-6e2d9ec3c5bd,War Babies,"Busch, Frederick",,2001,Comics & Graphic Novels,5,5
58864ca4-5fad-4e9a-be97-f1c7833ac4b7,A Skeleton in God's Closet,"Maier, Paul L.",,1994,Fiction,5,5
9de1c499-9199-46a3-b93d-aa8872748ce1,"We Should Be So Lucky : Love, Sex, Food, and Fun After Forty from the Diva of QVC","Levine, Kathy, Scovell, Jane, and Appleton, Amy Sarah",,1997,Family & Relationships,5,5
a3f44294-b11e-4767-ae82-58fd5c4c5a8d,"The Order of Things: Hierarchies, Structures, and Pecking Orders","Kuklin, Susan",,1996,Young Adult Nonfiction,5,5
fd306260-fec5-40b3-9fd9-68073d06ae9f,Dining with the Duchess: Making Everyday Meals a Special Occasion,"York, Sarah Mountbatten-Windsor, Duchess of",,1999,Cooking,5,5
9fcf7463-1e7a-44f9-b5df-4cfcf36e758c,Intimate Matters: A History of Sexuality in America,"Freedman, Estelle B. and D'Emilio, John",,1988,Social Science,5,5
44d27496-2847-4bcb-b307-b05ee08fc5cf,Hollywood vs. America: The Explosive Bestseller that Shows How-and Why-the Entertainment Industry Has Broken Faith With Its Audience,"Medved, Michael",,1993,Social Science,5,5
fbc19b3c-86bb-4d86-8a61-56f5373c63a2,Shaken Not Stirred,"Miller, Anistatia R. and Brown, Jared M.",,1997,Cooking,5,5
520b6e3c-b3ab-489a-b6be-97c657dd7527,A Hole in the Earth,"Bausch, Robert",,2001,Fiction,5,5
d21d9fe7-1bc1-4f8d-906a-58f04b38f947,You Say You Want a Revolution : A Story of Information Age Politics,"Hundt, Reed E.",,2000,Political Science,5,5
f9a879d5-c1b4-4f48-a35b-d4aee12da6c1,Kayaking: Whitewater and Touring Basics (A Trailside Guide),"Krauzer, Steven M.",,1995,Sports & Recreation,5,5
fc117a10-1dbd-4c22-8206-e030cee3fb82,Praying God's Will For Your Life: A Prayerful Walk To Spiritual Well Being,"Omartian, Stormie",,2001,Religion,5,5
b3ec2f40-7a8e-4fcd-915d-a4507ec5f67e,The Good Black,"Barrett, Paul M.",,1999,Law,5,5
79f94326-77c7-494d-94d8-a9d6ed102847,"PARKER'S WINE BUYER'S GUIDE, 5TH EDITION : Complete, Easy-to-Use Reference on Recent Vintages, Prices, and Ratings for More Than 8,000 Wines from All the Major Wine Regions","Parker, Robert M., Jr.",,1999,Cooking,5,5
18e1f50c-2696-4896-bbf4-4e1287ce54a2,"Tales Of Passion, Tales Of Woe","Gulland, Sandra",,1999,Fiction,5,5
1a0d85f8-b73c-4c16-924a-55044b73704c,Keeping Life Simple: 380 Tips & Ideas,"Levine, Karen",,2005,Self-help,5,5
6a3e965f-9094-4923-a598-e3ee6ec7e244,HOLLYWOOD HUSBANDS,"Collins, Jackie",,1986,Fiction,5,5
e698e61c-b844-4428-9679-032e2faa46c2,The American Geriatrics Society's Complete Guide to Aging and Health: How We Age*Caring for Parents*Long-Term Care Choices*Wise Health Care Decisions* ... Care Financing*Analysis of Common Ailments,"Williams, Mark E., M.D.",,1995,Health & Fitness,5,5
6390c34a-3e4b-4131-8c96-435aa5b413a3,"Potter Needlework Library, The: Essentials of Sewing, Volume 2","Patterson, Debbie (PHT), Thompson, Sue, and Coe, Miriam",,1996,Crafts & Hobbies,5,5
41a125a8-5b75-4bce-bb25-f4e4a5cc3c02,Julius Caesar (Cambridge School Shakespeare),"Shakespeare, William and Seward, Tim (EDT)",,1992,Literary Criticism,5,5
d906f51b-517c-4b02-8138-d75f6c18df2d,Everyone's Money Book,"Goodman, Jordan Elliot and Bloch, H. I. Sonny",,1998,Business & Economics,5,5
2bd41c10-c925-47ee-8c81-35d25d74446e,God's Psychiatry: Healing for the Troubled Heart and Spirit,"Allen, Charles L.",,1984,Religion,5,5
b017c783-3cb5-41d3-9b28-8bd4599f8353,In the Shadow of F.D.R.: From Harry Truman to Bill Clinton,"Leuchtenburg, William E.",,1993,Political Science,5,5
281bc2c9-bd43-4c24-b42e-eaf07e4c7ef2,The Nominative Case,"MacKin, Edward",,1991,Fiction,5,5
d5729d23-e3e5-4cc1-911e-7b6c165f7d66,The Dannon Book of Yogurt,"Stuart, Sandra Lee",,1979,Cooking,5,5
f6ae9fea-0e62-4537-8e37-ac9af768ecb7,TERRITORIES OF THE VOICE,"Desalvo, Louise, D'Arcy, Kathleen Walsh, and Hogan, Katherine",,1991,Fiction,5,5
5b99f6e1-aa98-4d1a-afdc-6eb9aaac44d0,Intelligent Business Alliances: How to Profit Using Today's Most Important Strategic Tool,"Segil, Larraine",,1996,Business & Economics,5,5
18e258ff-b120-4cfe-a36d-231aaddef842,Porterhouse Blue,"Sharpe, Tom",,1989,Fiction,5,5
a7aed1d4-905b-4c04-b260-3f39d9811d6e,Paradigms: The Business of Discovering the Future,"Barker, Joel Arthur",,1993,Business & Economics,5,5
5f725387-0623-4485-8ee4-74dc8368d519,Cushions & Covers: A Step-By-Step Guide to Creative Soft Furnishings (Reader's Digest: Practical Home Decorating),"Moore, Gina",,1997,Crafts & Hobbies,5,5
8b03e14c-edac-4a2e-8cbc-e7ca094e91b9,We Interrupt This Broadcast: Relive the Events That Stopped Our Lives...from the Hindenburg to the Death of Princess Diana (book with 2 audio CDs),"Garner, Joe",,1998,Performing Arts,5,5
4a0d8b66-84ec-4878-b182-22011c16fd0d,Changing Places: Rebuilding Community in the Age of Sprawl,"Moe, Richard and Wilkie, Carter",,1997,Social Science,5,5
65e10427-7624-4746-8e79-4d69a978897c,Anne Frank : The Biography,"Kimber, Rita (TRN), Kimber, Robert (TRN), and Muller, Melissa",,1998,Biography & Autobiography,5,5
70b4baa4-b203-4564-97e5-cd3f733a09f1,Awakening Corporate Soul: Four Paths to Unleash the Power of People at Work,"Izzo, John B. and Klein, Eric",,1998,Business & Economics,5,5
f8d14c17-824c-4c55-818a-9135ce368811,The Puzzles of Amish Life (People's Place Book No. 10),"Kraybill, Donald B.",,1998,Social Science,5,5
f29aa28f-ea8a-4cff-acbd-008f1496e7db,A Reason For Hope: Gaining Strength for Your Fight Against Cancer,"Barry, Michael S.",,2004,Religion,5,5
30d20d1c-559f-43f1-9a09-321693eda86e,Ending the Homework Hassle,"Rosemond, John",,1990,Family & Relationships,5,5
c773a8df-0164-4151-a13d-97eb892a5fa3,The Race for the Triple Crown,"Drape, Joe",,2001,Sports & Recreation,5,5
318e985f-4a17-4ef8-bfdd-3eac1325fb96,Lewis and Clark: Doctors in the Wilderness,"Paton, Bruce C., M.D.",,2001,History,5,5
493c550e-5160-4b12-aeee-ceeee372ac5e,Dale Earnhardt: 1951-2001,"Moriarty, Frank",,2000,Sports & Recreation,5,5
94712a08-3367-4aa6-8b42-697b3920d476,"The Insiders' Guide to Civil War Sites in the Eastern Theater, 2nd","Gleason, Michael P.",,1998,Travel,5,5
c47da9b7-8e64-4760-ba19-e1c5c120f6fa,The Mayor of Central Park,"Avi and Floca, Brian (ILT)",,2003,Juvenile Fiction,5,5
f3f06511-cc6d-4c60-8b4d-911486406f00,Diary of an Arctic Year,"Krasemann, Stephen J.",,1991,Nature,5,5
0f8e7d74-e6d9-4282-bcb0-e69b8a045348,Don't Give It Away! : A Workbook of Self-Awareness and Self-Affirmations for Young Women,"Vanzant, Iyanla and Wilcots, Almasi",,1999,Self-help,5,5
3b08c661-6452-40f4-be28-c90ed1d72bdd,One Day My Soul Just Opened Up: 40 Days and 40 Nights Toward Spiritual Strength and Personal Growth,"Vanzant, Iyanla",,1998,Religion,5,5
09e5d369-b1fa-4523-8077-d7c7e97fedca,St. John's Wort,"Rosenthal, Norman",,1998,Health & Fitness,5,5
2ae00d43-ee91-4924-b397-e694decb4e93,Long Road to Freedom: The Advocate History of the Gay and Lesbian Movement (Stonewall Inn Editions),"Thompson, Mark (EDT)",,1994,Social Science,5,5
52795abf-30d0-45ee-9749-e6222bf0c23f,"Escape Your Shape: How to Work Out Smarter, Not Harder","Jackowski, Edward J., Ph.D. and Jeffers, Youzell (ILT)",,2001,Health & Fitness,5,5
65753df8-1e73-49c3-84d1-7f270f1253c8,Pony Express Christmas,"Brouwer, Sigmund",,2000,Fiction,5,5
5ad85e67-9e9a-4c68-80ed-94e4dcbb4bfb,Christmas Decorations from Williamsburg's Folk Art Collection,Abby Aldrich Rockefeller Folk Art Museum,,1976,House & Home,5,5
42467ab2-1fb9-4629-a485-ef95f9a1db78,Here: A Biography of the New American Continent,"Depalma, Anthony",,2001,Political Science,5,5
ed0798e4-950a-4cd0-a498-a0ff8caf74c6,Phonics (Step Ahead),"Cole, Kathleen A.",,2000,Juvenile Nonfiction,5,5
15bdd786-46d8-40e6-b96e-f82946d7562c,The World of Silent Flight,"WOLTERS, RICHARD A.",,1982,Technology & Engineering,5,5
16cdf391-c903-41b9-bd8a-98664185fc46,Songs from the Hills: An Intimate Look at Country Music,"Von Matthiessen, Maria",,1993,Music,5,5
2f1131c2-6ea3-437b-842c-8258374c5fe8,The transparent self,"Jourard, Sidney M.",,1971,Psychology,5,5
28cd66e2-db1a-43cb-9088-9f4fd0201175,The Mammoth Cheese: A Novel,"Holman, Sheri",,2003,Fiction,5,5
708145e3-e50e-43a3-9234-35bb109212f0,"The Pearsall Guide to Successful Dog Training: Obedience ""from the Dog's Point of View""","Pearsall, Margaret E.",,1980,Technology & Engineering,5,5
aca7ffbc-edd9-4dc9-8fc9-90a81cc7728f,America-Watching: Perspectives in the Course of an Incredible Century,"Johnson, Gerald White",,1976,History,5,5
ad8bd39c-94fa-4423-9eea-61c9467f59c0,"People Power: How to Create a Lifetime Network for Business, Career, and Personal Advancement","Fisher, Donna",,1995,Business & Economics,5,5
f4229a8c-5556-4344-886f-9810f78f47e1,"Half Empty, Half Full: Understanding the Psychological Roots of Optimism","Vaughan, Susan C.",,2001,Psychology,5,5
90159b06-fc2f-412a-8860-d80a0cc03f50,The Sooners,"Willoughby, Lee Davis",,1982,Fiction,5,5
0a2918ea-1734-4c24-aec1-933fc17a5dc4,Finding Birds in the National Capital Area,"Wiilds, Claudia",,1983,Science,5,5
f362857c-61af-4218-9073-94c294b8bf8c,Holy Siege: The Year That Shook Catholic America,"Briggs, Kenneth A.",,1992,Religion,5,5
de517f35-acd2-46d2-8353-782ea91a4c8b,Guilty: The Collapse of Criminal Justice,"Rothwax, Harold J.",,1996,Law,5,5
d653c1aa-df72-46bc-826e-5ed187e3e4c8,Big Trouble: A Murder in a Small Western Town Sets Off a Struggle for the Soul of America,"Lukas, J. Anthony",,1997,History,5,5
c8f0b1d7-6094-49c8-a8f5-c4ad2d9b74bf,Life in a Medieval Castle,"Gies, Joseph",,1979,History,5,5
e4f47210-21d7-4349-a614-a32dd43395e6,Branch Rickey's Little Blue Book: Wit and Strategy from Baseball's Last Wise Man,"Monteleone, John J. and Rickey, Branch",,1995,Sports & Recreation,5,5
2b89fc81-de16-4247-a56b-cc73158a5565,What Just Happened: A Chronicle from the Information Frontier,"Gleick, James",,2002,Computers,5,5
db044c22-571a-463d-b81a-09b97953fee7,"If You Leave Me, Can I Come Too?","Heimel, Cynthia",,1995,Social Science,5,5
2afb9b18-1f6a-4577-bbe2-33def8ba43da,Mississippi Memories: Classic American Cooking from the Heartland to the Mississippi Bayou,"Rodgers, Rick and Delta Queen Steamboat Co.",,1994,Cooking,5,5
d29ead76-ad43-4e33-8300-60c17e571fbe,Pioneering Ascents,"Mazel, David (EDT)",,1991,Sports & Recreation,5,5
c12fcb2e-c00e-490c-bbd0-a8e3fbc7aab8,"Feed a Cold, Starve a Fever: A Dictionary of Medical Folklore","Rinzler, Carol Ann",,1991,Social Science,5,5
0a410515-766e-4318-8dfd-ffbc58374af9,The Dance of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,"Lerner, Harriet Goldhor",,1997,Psychology,5,5
bf61f548-2ece-458c-af00-caf33c7a65a4,Bubbles Ablaze,"Strohmeyer, Sarah",,2003,Fiction,5,5
85b40fac-2abd-43a9-b852-017b5d4e73b0,The Third Sister: A Continuation of Jane Austen's Sense and Sensibility,"Barrett, Julia",,1996,Fiction,5,5
eb49f6b4-da8e-4fd5-9227-326d86c48d3a,"Death Benefit: A Lawyer Uncovers a 20-year Pattern of Seduction, Arson and Murder","Heilbroner, David and Keeney, Steven",,1993,Social Science,5,5
10917abd-8723-4754-98c5-b97345daa2a3,Making War,"Lehman, John",,1992,Law,5,5
f634b473-c9d3-4159-91e5-be82a461c60f,Beyond Survival: New Directions for the Disarmament Movement,"Albert, Michael (EDT) and Dellinger, Dave (EDT)",,1999,Political Science,5,5
e2c32ed3-cf7e-4924-8abf-43ffdb1ad20d,Surprise Party,"Katz, William",,1984,Fiction,5,5
fa4f6471-9f7e-44e4-aa75-6f4ef9d230c1,Real World Illustrator 8 (2nd Edition),"McClelland, Deke and McClelland, Daniel",,1998,Computers,5,5
f581c048-fbd1-4da8-af9c-9e4ac2ef6c0b,Machine Embroidery (The Potter Needlework Library),"Burgess, Linda (PHT), Carter, Clare, and Clare, Carter",,1996,Crafts & Hobbies,5,5
9959e29f-fc70-4d79-99a7-5de84d11b37e,Dressed to Grill: Savvy Recipes for Girls Who Play with Fire,"Morgan, Diane, Brooks, Karen, Darmon, Reed, and Adams, Beth (ILT)",,2002,Cooking,5,5
24b175e5-1521-4d82-b34e-520ff15aff90,Shadow Money,"Effinger, George Alec",,1988,Fiction,5,5
c8d24a66-b178-4cf5-9e5d-da36826113f0,The Book of the Month: Sixty Years of Books in American Life,"Silverman, Al (EDT)",,1986,Literary Criticism,5,5
4642a6df-e35b-4d5b-beea-f0021cf5bd16,F. Scott Fitzgerald (Literary Lives),"Mizener, Arthur",,1987,Biography & Autobiography,5,5
aa2710dc-339b-42c2-b7bb-0e08af7ccd69,The Research Universities and Their Patrons,"Rosenzweig, Robert M.",,1982,Social Science,5,5
96e3fad5-864d-41ef-a75d-9db986063318,Sams' Teach Yourself Upgrading and Fixing PCs in 24 Hours (Teach Yourself in 24 Hours Series),"Grimes, Galen",,1998,Computers,5,5
580bc758-7fcb-488d-aa64-d95f5662994a,Living With Cannibals And Other Womens Adventures,"Slung, Michele and Lindbergh, Reeve (INT)",,2000,Travel,5,5
ebb8d411-0e14-42a2-b5f4-6c314b92934a,A Time of Our Choosing: America's War in Iraq,"Purdum, Todd S.",,2003,History,5,5
1f94368e-d5c9-484a-891a-2060c3695516,Rewriting History,"Morris, Dick and McGann, Eileen",,2004,Political Science,5,5
dacd00e1-37f1-4e03-bb56-304ac215a79b,Girls! Girls! Girls!:  Essays on Women and Music,"Cooper, Sarah (EDT)",,1996,Social Science,5,5
61828fbf-06c4-4c17-af03-e00b14a5eda9,The Soul of Golf,"Hallberg, William",,1997,Sports & Recreation,5,5
62ca5697-6e6c-4505-9029-6a6fe40b891a,Restoring Hope: Conversations on the Future of Black America,"West, Cornel and Sealey, Kelvin Shawn",,1997,Social Science,5,5
2956d7e2-b573-4378-9958-6ff48ab85f1d,"Love Awaits: African-American Women Talk about Sex, Love, and Life","Long, Courtney",,1995,Social Science,5,5
2e262d56-445f-472f-8599-0cc8d14f6568,Italian Days,"Harrison, Barbara Grizzuti",,1990,Travel,5,5
568d13d4-4f0c-4b0d-92ad-bfd4bf7afacc,A Romance of the Equator: The Best Fantasy Stories of Brian W. Aldiss,"Aldiss, Brian Wilson",,1990,Fiction,5,5
502f9ca1-1844-47ad-a753-fa04beff4ca3,China After Mao (Princeton Legacy Library),"Barnett, A. Doak (EDT)",,1967,History,5,5
e49afad4-4764-4f78-87fe-bb374b987f0b,Universal Foam: From Cappuccino to the Cosmos,"Perkowitz, Sidney",,2000,Science,5,5
7209361e-0033-4b6b-8d75-2f6cc0e9ad33,The Leading Edge,"Boyne, Walter J.",,1986,Transportation,5,5
7f26d12e-787b-442b-bbb7-839ebb7c18bd,West With The Night,"Markham, Beryl",,1983,Technology & Engineering,5,5
ac6fdf0a-e551-4421-9360-ffb426587e0e,Dragons Teeth,"Young, John Robert",,1988,Political Science,5,5
92851e76-450c-4a65-abc2-b65bcc9f1c0b,I Feel Great and You Will Too!: An Inspiring Journey of Success with Practical Tips on How to Score Big in Life,"Cosby, Bill (FRW), Croce, Pat, and Lyon, Bill",,2001,Business & Economics,5,5
b23137a7-a972-4237-be99-e5884751b07a,How Is My Second Grader Doing In School? What to Expect and How to Help,"Raymer, Dottie, Jacobson, Jennifer, and Parent-Teacher Advisory Board (COR)",,1999,Education,5,5
c76b2a15-5b18-4654-8d26-0d78c219b98a,"Why Me?: Coping With Grief, Loss and Change","Krauss, Pesach",,1988,Religion,5,5
d9bb7e64-4db8-4d7c-a380-81ba5e6867ba,Empowering Technology: Implementing a U.S. Strategy,"Branscomb, Lewis M. (EDT)",,1993,Technology & Engineering,5,5
64fd479e-ea4e-448f-bdae-5208b87b4ebb,The Runaway: A Novel,"Kay, Terry",,2000,Fiction,5,5
faf4cac9-e7f0-4bd3-9316-55943d88e73d,Sky Woman Falling,"Mitchell, Kirk",,2003,Fiction,5,5
5174182a-fa09-47f9-a1c9-49f5299b5115,Art of the Gold Rush,"National Museum of American Art (U. S.) (COR), Driesbach, Janice Tolhurst, Jones, Harvey, Holland, Katherine Church, Oakland Museum (COR), and Crocker Art Museum (COR)",,1998,Art,5,5
d0219c3f-f7c2-424d-9342-62556cf400e4,The Birdcage Book: Antique Birdcages for Contemporary Collector,"Garisto, Leslie",,1992,Antiques & Collectibles,5,5
84c6dae0-9515-4071-95a9-b8232ba82855,The Argument Culture: Moving from Debate to Dialogue,"Tannen, Deborah",,1998,Psychology,5,5
07c15341-e69d-49ae-bb9d-a818f30c5ea7,Lincoln and Slavery,"Burchard, Peter",,1999,Young Adult Fiction,5,5
6a2feb56-2fea-4780-a2ed-4957c70db5f5,William Faulkner: First Encounters,"Brooks, Cleanth",,1985,Literary Criticism,5,5
54def02b-01dd-4970-91f8-3a0a65588dc6,Feminism and Psychoanalytic Theory,"Chodorow, Nancy J.",,1991,Social Science,5,5
04fd85b2-5b94-44ec-bdcc-f056d923bdf5,Moral Freedom: The Search for Virtue in a World of Choice,"Wolfe, Alan",,2001,Philosophy,5,5
755d4092-3150-453b-950b-4406b76304ec,Western Junior League Cookbook,"Seranne, Ann",,1988,Cooking,5,5
36232d3a-a462-41a0-a6d3-fb81f850c9b1,Better Homes and Gardens Household Hints and Tips,Better Homes and Gardens Books,,1990,House & Home,5,5
c5aac509-9e2e-435c-ae8d-5314513ed592,Some Times in America,"Chancellor, Alexander",,2000,Biography & Autobiography,5,5
932febc0-4bec-4d9c-9dfe-0f1e7a6b8f86,Christmas Treasures: Christmas Cookies,"Hale, Gloria (EDT)",,1990,Cooking,5,5
c49927a3-ca8c-43a2-b212-8a2cfc538713,The Perfect Christmas,"Magruder, Anne (EDT)",,1998,Cooking,5,5
6c6fba13-3232-484a-81ce-0c95231eb1b8,"Making Cents: Every Kid's Guide to Money : How to Make It, What to Do With It","Wilkinson, Elizabeth",,1989,Juvenile Nonfiction,5,5
df84a74c-95d6-457a-940b-feb184661c85,A Woman's Worth,"Williamson, Marianne",,1994,Self-help,5,5
f96fa762-13e7-4bbc-8013-4ee8421e1680,WHAT YOUR 3RD GRADER NEEDS TO KNOW (Core Knowledge Series),"Hirsch, E. D. (EDT)",,1992,Education,5,5
f7b21d1d-a02d-40c5-91e5-c79374843d3e,Mac OS X Hacks: 100 Industrial-Strength Tips & Tricks,"Dornfest, Rael and Hemenway, Kevin",,2003,Computers,5,5
16434834-97b0-41e4-abc7-1ef7267acd59,Blast from the Past: A Novel (Kinky Friedman Novels),"Friedman, Kinky",,1998,Fiction,5,5
f2410368-9986-443a-917e-82c918749a1a,Gymnastics Balancing Acts,"Lessa, Christina",,1997,Sports & Recreation,5,5
240af880-fe70-422f-be8d-5454297a4130,Castaways of the Flying Dutchman,"Jacques, Brian and Schoenherr, Ian (ILT)",,2001,Young Adult Fiction,5,5
8e35d75f-3281-4acb-9e80-6b1e9ea94ac1,Beast,"Benchley, Peter",,1991,Fiction,5,5
3d2b9f78-c910-4d47-b1da-9773618b79c1,Star Bright: A Christmas Story,"Greeley, Andrew M.",,1997,Fiction,5,5
8452e3e7-3395-4102-8bd4-7372e172527b,Mapping the Next Millennium: The Discovery of New Geographies,"Hall, Stephen S.",,1992,Science,5,5
2bfdc7f6-b3cf-4cbe-bb8a-cc352a72cdcb,Baby Science: How Babies Really Work!,"Douglas, Ann",,1998,Juvenile Nonfiction,5,5
cdc6667e-1b78-4dc0-b2a1-adcbdb69adb8,How to Get Straight A's in School and Have Fun at the Same Time,"Green, Gordon W.",,1999,Study Aids,5,5
46d7159f-2c9b-4234-84da-68e957d7ce97,American Family Treasury,Ideals Publications Inc,,1993,Family & Relationships,5,5
263d2b35-4773-40f6-9921-2b0de1f0f1fc,"Breakthroughs (The Great War, Book 3)","Turtledove, Harry",,2000,Fiction,5,5
bd8d1564-ae8d-49af-b84c-9bc19b85ca89,"The Widow of Larkspur Inn (The Gresham Chronicles, Book 1)","Blackwell, Lawana",,1998,Fiction,5,5
6cbdcd7c-b4cc-4d86-8d09-d2eb189f1247,Lincoln's Little War: How His Carefully Crafted Plans Went Astray,"Garrison, Webb B.",,1997,History,5,5
80e2edf2-dbbe-470e-8dbf-1bb6febff3ab,Exploring Europe by Boat: A Practical Guide to Water Travel in Europe,"Rogers, Barbara Radcliffe and Rogers, Stillman",,1994,Travel,5,5
3655930c-393c-4d62-8ca1-87c7a3a003f3,Celebrities and Their Angels,"Montandon, Pat",,1999,Body,5,5
63164b32-4a32-4f66-a7e2-8fd3e66faaad,Lydia Cassatt Reading the Morning Paper,"Chessman, Harriet Scott",,2001,Fiction,5,5
151ede59-d62c-4b68-b355-be922679c2b7,Ohio Angels: A Novel,"Chessman, Harriet Scott",,2002,Fiction,5,5
dda9b484-8a43-47ae-ae29-9c7e7e132d6b,Now What Can I Do?,"Sweet, Melissa (ILT) and Bridges, Margaret Park",,2001,Juvenile Fiction,5,5
ab41ece9-4f5e-4693-b0d4-6548f353d835,Heavenly Date and Other Flirtations,"McCall Smith, Alexander",,2003,Fiction,5,5
728e97c9-4f3c-4186-9c7d-30bf768be89f,A Woman's Book of Strength,"Andes, Karen",,1995,Health & Fitness,5,5
b00f5192-cc05-44ea-9bc2-cc010a465122,Anyway: The Paradoxical Commandments: Finding Personal Meaning in a Crazy World,"Keith, Kent M.",,2002,Religion,5,5
1f2f7c15-c70d-49bb-9e0c-78b9e68c48a0,Conversations About Bernstein,"Burton, William Westbrook (EDT)",,1995,Music,5,5
29a44aed-ef25-49ca-a4e3-2602505afebf,Secret Language of the Soul: A Visual Exploration of the Spiritual World,"Hope, Jane",,1997,Religion,5,5
b4167c5e-031d-46ff-8321-04aa2b0932d4,Indispensable Cat,"Suares, Jean-Claude",,1994,Pets,5,5
f1e50a45-939c-4eac-b404-608b7dbf6edd,Teach Yourself Cgi Programming With Perl 5 in a Week (Teach Yourself Series),"Herrmann, Eric",,1996,Computers,5,5
400958d1-1ee9-4e16-a321-7147b86d091f,Wild Meat and the Bully Burgers (Harvest Book),"Yamanaka, Lois-Ann",,1997,Fiction,5,5
3800658a-5578-4ae1-b055-3a10c391bc76,Word,"Felske, Coerte V. W.",,1998,Fiction,5,5
5bc6f480-5cad-45fa-a7a8-3084f1e52dfb,Total Eclipse,"Hampton, Christopher",,1996,Performing Arts,5,5
da1cda31-bd81-4927-af00-dc13aabef682,The Bottom Line Is Murder (A Viking Novel of Mystery and Suspense),"Eversz, Robert",,1988,Fiction,5,5
ecb5282c-3aad-4291-8e63-1ce5579d79bd,The Four Seasons Spa Cuisine,"Renggli, Seppi",,1986,Cooking,5,5
bb8918bb-3db6-4036-90f9-b9c8b72e4df3,Life Lines: Holding on (and Letting Go),"Church, F. Forrester",,1996,Religion,5,5
4be8f81b-131a-4426-bb7f-7ba07f3fcf20,The Elfreth Book of Letters,"Hodge, Susan Winslow (EDT)",,1985,Social Science,5,5
60379cd9-a781-4a6f-ab46-d1e0be101f42,Starting to Draw (Artist's Painting Library),"Blake, Wendon",,1981,Art,5,5
286fa6dc-49f2-4671-a262-d365f8c17b5b,At War with Ourselves: Why America Is Squandering Its Chance to Build a Better World,"Hirsh, Michael",,2003,Political Science,5,5
a581d7c2-a169-4740-9449-700fe40072d1,Nijinski,"Brighton, Catherine",,1989,Juvenile Nonfiction,5,5
c9316da2-b7ba-4ec8-b89b-6fd76dc8a955,Solving Patient Problems: Ambulatory Care (Clerkship Series),"Bowman, Marjorie A. (EDT) and Fisher, Judith A. (EDT)",,1998,Medical,5,5
c26175cc-fc55-44db-87fe-c1223f123aff,Dead Men Don't Marry,"Sucher, Dorothy",,1989,Fiction,5,5
5ffb17cd-6e6d-4282-ab6f-fc314ba24297,John Stanislaus Joyce: The Voluminous Life and Genius of James Joyce's Father,"Costello, Peter and Jackson, John Wyse",,1998,Biography & Autobiography,5,5
275f0b8d-5dc6-4678-b676-3a8adbc12579,The Second Shift,"Hochschild, Arlie Russell and Machung, Anne",,1990,Social Science,5,5
3d079f99-4ef5-4274-bec0-d476cb0a3d17,American Wine (No. 80782),"Meisel, Anthony C.",,1984,Cooking,5,5
14549b6b-ff8c-48b2-9e1c-ca943c827e3e,Food--Your Miracle Medicine,"Carper, Jean",,1994,Health & Fitness,5,5
a6bacab8-5f2f-4518-b2f3-6955089c8bc2,Hot Hips and Fabulous Thighs: Look Great in Just 6 Weeks,"Darden, Ellington",,1991,Health & Fitness,5,5
3b5b00a1-b540-43e5-b4d2-3ed07395dfe7,Deserts: Miracle of Life,"Flegg, Jim",,1993,Science,5,5
7c71cb8c-cf9b-43ec-956a-5351e2cf8cc3,Hour of the Manatee (Tony Lowell Mysteries),"Ayres, E. C.",,1994,Fiction,5,5
a608df0f-098b-4253-9601-6313d6cc8e39,Jim Coleman's Flavors,"Harrisson, John, Coleman, Jim, and Hagan, Candace",,2001,Cooking,5,5
dac9e66f-c61e-43a1-8f63-9e2c245df071,"Homelands and Waterways: The American Journey of the Bond Family, 1846-1926","Alexander, Adele Logan",,1999,Biography & Autobiography,5,5
34af7516-70a5-446d-8e4e-fc876f2d0a35,"Wilson's Ghost: Reducing the Risk of Conflict, Killing, and Catastrophe in the 21st Century","McNamara, Robert S. and Blight, James G.",,2001,History,5,5
16a746af-75f6-4b43-88b2-2b4d4a2e5c74,Civil Wars: A Battle for Gay Marriage,"Moats, David",,2004,Political Science,5,5
0a165bfa-2710-40ca-9308-c84ff8b467eb,Jane Austen (Literary Lives Series),"Laski, Marghanita",,1998,Biography & Autobiography,5,5
